api_member_id,api_date,api_type,api_kind,api_relation,api_detail,api_current_valuation,api_origin_valuation,api_increased_amount,api_decreased_amount,api_reason_change
HRG9655C,202408,채무,건물임대채무,본인,서울특별시 마포구 하중동 101 한강밤섬자이 임대보증금,1200000,,,,
ZBX31520,201903,채무,건물임대채무,본인,서울특별시 용산구 이태원동 임대보증금,1200000,1200000,0,0,변동없음
8VY63414,202303,채무,건물임대채무,본인,서울특별시 강남구 도곡동 에스케이리더스뷰 임대보증금증가,1200000,1150000,50000,0,전세 보증금 증액
ZBX31520,201608,채무,건물임대채무,본인,서울특별시 용산구 이태원동,1200000,,,,
D397960C,201703,건물,단독주택,본인,서울특별시 종로구 평창동 대지 522.00㎡ 건물 329.87㎡,1200000,1200000,0,0,가액변동없음
4019850M,202203, 예금,,차남,"스탠다드차타드은행 21,728(21,728 증가), 신한은행 1,177,084(55,050 증가), 중국은행 14, 중소기업은행7, 한국투자증권 385(385 증가)",1199218,1122055,994263,917100,
UHB5553T,202303,예금,,배우자,"Fidelity 1,082,132(53,888 감소),HudsonValleyFederalCreditUnion 95,534(628 감소), 국민은행 3,110(158 감소), 씨티은행(국외) 16,230(16,230 증가)",1197006,1235450,16230,54674,
1MU99298,201703,건물,근린생활시설,본인,경기도 시흥시 정왕동 대지 539.30㎡건물 689.13㎡,1196994,1311417,0,114423,가액변동
SNJ6318D,201703,토지,답,본인,"경기도 고양시 덕양구 오금동 4112번지 6,523.00㎡",1193709,1258939,0,65230,가액변동
I434361W,202103,건물,복합건물(주택+상가),배우자,서울특별시 용산구 이태원동 대지 278.00㎡ 중 139.00㎡ 건물 483.56㎡,1192703,1192703,0,0,변동없음
I434361W,202008,건물,복합건물(주택+상가),배우자,서울특별시 용산구 이태원동 대지 278.00㎡ 중 139.00㎡ 건물 483.56㎡,1192703,,,,"자택토지,건물"
TZ228122,202103,채무,금융채무,본인,"부산은행 967,000(31,000 감소), 삼성카드 18,027(18,027 증가), 우리은행 207,570(11,730 감소)",1192597,1217300,485027,509730,일부 상환
XT18076X,201603,건물,아파트,본인,경기도 성남시 분당구 정자동 파크뷰 건물 199.78㎡,1192000,1192000,0,0,가액변동 없음
8WV8289I,201803,건물,아파트,배우자,서울특별시 강남구 청담1동 삼익아파트 건물 138.51㎡,1192000,1080000,112000,0,가액변동
X7I4680R,202403,건물,상가,본인,"울산광역시 동구 일산동 대지 1,163.40㎡ 중 581.70㎡ 건물 671.90㎡ 중 335.95㎡",1190169,1281328,0,91159,가액변동
V8I36226,201703,건물,"아파트
전세(임차)권",본인,"서울특별시 용산구 한남동 한남더힐 건물 284.21㎡중
142.10㎡",1189450,1189450,0,0,
V8I36226,201603,건물,"아파트
전세(임차)권",본인,"서울특별시 용산구 한남동 한남더힐 건물 284.21㎡중
142.10㎡",1189450,1189450,0,0,변동없음
V8I36226,201803,건물,"아파트
전세(임차)권",배우자,"서울특별시 용산구 한남동 한남더힐 건물 284.21㎡중
142.10㎡",1189450,1189450,0,0,가액변동 없음
V8I36226,201803,건물,"아파트
전세(임차)권",본인,"서울특별시 용산구 한남동 한남더힐 건물 284.21㎡중
142.10㎡",1189450,1189450,0,0,가액변동 없음
V8I36226,201703,건물,"아파트
전세(임차)권",배우자,"서울특별시 용산구 한남동 한남더힐 건물 284.21㎡중
142.10㎡",1189450,1189450,0,0,
V8I36226,201603,건물,"아파트
전세(임차)권",배우자,"서울특별시 용산구 한남동 한남더힐 건물 284.21㎡중
142.10㎡",1189450,1189450,0,0,변동없음
CAA7713A,202403,예금,,배우자,"국민은행 373,896(45,948 증가), 라이나생명보험 5,022(747 증가), 부산은행 340,129(16,158 증가),신한은행 469,145(63,017 증가)",1188192,1062322,1095712,969842,상속세 일부 납부 생활비 사용
LH97552Q,202303,건물,근린생활시설,본인,부산광역시 강서구 강동동 대지 557.00㎡ 건물 284.43㎡,1186727,1004562,182165,0,가액변동
ZYH1940A,202203, 예금,,본인,"(주)KEB하나은행 809,741(6,026 증가), 국민은행 490,농협은행 3,256(1,254 감소), 농협중앙회 47, 삼성생명보험 40,080, 삼성증권 1,368(88 증가), 새마을금고692(33 증가), 신용협동조합중앙회 133, 신한라이프(오렌지라이프) 168,000, 신한은행 36,106(30,733 감소), 에이스아메리칸화재해상보험 0(912 감소), 유안타증권 6,082(5 증가), 하나생명보험 120,000, 한화손해보험300",1186295,1213042,741009,767756,급여 저축으로 인한 예금증가
VHK3402G,201903,토지,임야,본인,"경기도 여주시 교동 산 4-21번지 156,065.00㎡ 중 26,010.00㎡",1186056,1128834,57222,0,가액변동
6MO8786S,202008,채무,금융채무,배우자,"부산은행 1,150,000, 현대캐피탈 33,449",1183449,,,,
CAA7713A,202203, 토지,잡종지,장남,"부산광역시 금정구 회동동 517-52번지 1,570.00㎡",1181111,1066658,114453,0,가액변동
MGE7194M,201803,건물,상가,배우자,서울특별시 종로구 관훈동 대지 56.53㎡ 건물 57.41㎡,1180903,1084838,96065,0,가액변동
X7I4680R,202203, 건물,상가,본인,"울산광역시 동구 일산동 대지 1,163.40㎡ 중 581.70㎡건물 671.90㎡ 중 335.95㎡",1180642,1123008,57634,0,가액변동
X9Y63914,201803,채무,금융기관채무,배우자,"(주)KEB하나은행 700,000(172,000 증가), 농협중앙회
29,953(47 감소), 신한은행 239,583(8,333 감소), 새마을금고
210,000",1179536,1015916,379953,216333,아파트 매입자금
ZYH1940A,201603,예금,,본인,"하나생명보험 60,000(12,000 증가), 에이스아메리칸화재 해상보험 767(262 증가), 신한은행 132,536(19 증가), 구즉신협 120(4 증가), 삼성생명보험 20,040(4,008 증가), 삼성증권 981(8 증가), 농협은행 64,070(57,674 증가), 유안타증권 6,007(27 증가), 탄동 565(22 증가), 국민은행 488(1 증가), 동양생명보험 42,000, 농협중앙회 2(28,419 감소), 하나은행 667,437(57,678 증가), ING(네덜란드)생명 보험 168,000, 동부화재해상보험 15,600(3,600 증가)",1178613,1071729,599933,493049,"급여저축, 이자소득 및 계좌만기로 인한 예금변동 등"
MSY7784L,202403,예금,,본인,"(주)KEB하나은행 602,605(170,119 증가), SBI저축은행 0(48,000 감소), SK증권 49,531(1,020 증가), 교보증권 20,농협은행 6,134(10,713 감소), 농협중앙회 30,000,메리츠종금증권 1, 삼성생명보험 63,945(3,411 증가),상호저축은행중앙회 49,256, 새마을금고중앙회266,909(59,932 감소), 수협은행 0(36,503 감소),신용협동조합중앙회 11,377(393 증가), 신한은행 34,645(34,552 증가), 씨티은행 13,418(85 증가),웰컴저축은행 50,600(1,021 증가)",1178441,1122988,786814,731361,급여 저축 및 생활비 지출
SEK1881Q,201903,예금,,배우자,"에이비엘생명보험 7,548, 신용협동조합중앙회 신용공제사업부 12,000, DB손해보험(주) 1,383(544 증가), 하나금융투자 2, 미래에셋대우(주) 35(1 증가), KB생명보험 98,000, 국민은행 498,851(93,142 감소), 삼성화재해상보험 99,999, KB증권 0(315 감소), 삼성생명보험 18,882(2,009 증가), 망미신협 0(316 감소), AIA생명보험 3,136(768 증가), 부산하나신협 0(10,253 감소), 신용협동조합중앙회 10,000, 우리은행 10,050, 현대라이프생명보험 102,000, 교보생명보험 10,541(795 증가), 라이나생명보험 2,905(698 증가), 남천천신협 89,885(51,263 증가), 부산은행 1,791(168 감소), 미래에셋생명보험 211,200(5,000 증가)",1178208,1221324,398407,441523,
V1849655,201603,건물,상가,본인,부산광역시 동래구 안락동 대지 519.00㎡ 건물 493.88㎡,1177442,1039594,137848,0,가액변동
8WV8289I,201603,건물,상가,배우자,서울특별시 강남구 신사동 대지 182.50㎡ 건물 527.66㎡,1176831,1174771,2060,0,가액변동
GW55008L,201603,건물,아파트,본인,서울특별시 강남구 도곡동 렉슬아파트 건물 134.90㎡,1176000,1136000,40000,0,가액변동
6RM29022,202303,건물,아파트,배우자,서울특별시 양천구 목동 목동이편한세상아파트 건물134.77㎡,1176000,1176000,0,0,변동없음
QKY38290,202003,건물,아파트,배우자,"서울특별시 강남구 압구정동 미성아파트 건물 74.40㎡
 (건물 895.12㎡ 감소)",1176000,1056000,120000,,가액변동 및 연면적 오류 수정
ZL32287Z,201608,예금,,배우자,"하나은행 297,876, 국민은행 651,304, 삼성생명보험 48,326, 노란우산
공제 30,800, 한국투자증권 7,218, ING(네덜란드)생명보험 140,043",1175567,,,,
QKY38290,201703,예금,,배우자,"(주)KEB하나은행 459,582(88,426 증가), 유안타증권 0(241
감소), 삼성증권 415,423(36,449 증가), 신한생명보험 300,000",1175005,1050371,431962,307328,
9VR65006,202203, 건물,아파트,본인,서울특별시 강남구 개포동 래미안블레스티지 건물99.96㎡ 중 49.98㎡,1173000,1049500,123500,0,가액변동
9VR65006,202203, 건물,아파트,본인,서울특별시 강남구 개포동 래미안블레스티지 건물99.96㎡ 중 49.98㎡,1173000,1049500,123500,0,가액변동
0767470D,202103,건물,아파트,본인,서울특별시 종로구 내수동  경희궁의아침 3단지 건물174.55㎡ 중 116.94㎡,1172500,1172500,0,0,
PO64874I,202008,예금,,배우자,"(주)KEB하나은행 184, 국민은행 51,390, 신영증권 508, 신한은행1,070,407, 우리은행 50,000",1172489,,,,
0GF6251P,202003,예금,,배우자,"NH투자증권 32, 교보생명보험 39,124(6,019 증가), 동양생
 명보험 24,000, 미래에셋대우(주) 5,381(1,306 증가), 미 래에셋생명보험 79,600(2,400 증가), 새마을금고 34,628(12,526 증가), 새마을금고중앙회 공제사업부
 30,056(3,920 증가), 에셋플러스자산운용 4, 오렌지라이프
 생명보험 주식회사 100,000, 우리은행 789,574(335,209 증
 가), 중소기업은행 1,626(1,626 증가), 키움닷컴증권 2, 한국포스증권(주) 12(41,236 감소), 한화생명보험주식회사 16,989(574 증가), 현대라이프생명보험 50,000(50,000 증 가), 효원상조 640(120 증가)",1171668,799204,872923,500459,
ZYH1940A,201903,예금,,본인,"하나생명보험 96,000(12,000 증가), 에이스아메리칸화재해상보험 912, 신한은행 110,215(25,668 감소), 구즉신협 129(3 증가), 삼성생명보험 32,064(4,008 증가), 삼성증권 1,136(67 증가), 한화손해보험 300, 농협은행 16,691(12,090 증가), 유안타증권 6,053(15 증가), 탄동 617(17 증가), 국민은행 489, (주)KEB하나은행 697,002(49,775 감소), 동양생명보험 42,000, 농협중앙회 35, 오렌지라이프생명보험 168,000",1171643,1218886,782946,830189,급여저축으로 인한 예금증가
PO64874I,202103,건물,상가,배우자,"서울특별시 서대문구 대현동 대지 128.00㎡ 건물 263.80㎡ (대지 128.00㎡ 증가, 건물 263.80㎡ 증가)",1170128,0,1170128,0,재산신고 정정분에 대한 재등록
PZA4062H,202408,채무,건물임대채무,배우자,서울특별시 서초구 서초동 삼풍아파트 임대보증금,1170000,,,,
PZA4062H,202403,채무,건물임대채무,배우자,서울특별시 서초구 서초동 삼풍아파트 임대보증금 감소,1170000,1440000,0,270000,시세변동으로 인한 재계약
EVH1507C,202003,유가증권,상장주식,본인,"KB금융 3주, 홈캐스트 75주, 에이치엘비 10,122주, LG패션
 43주, SK증권 332주, LG상사 57주, 동국제강 72주, 디케이 디앤아이 90주, 한양증권 400주",1169217,814824,354793,400,평가액변동
6YT83269,202408,건물,상가,배우자,"대전광역시 유성구 봉명동 대지 1,472.00㎡ 중 368.00㎡
건물 261.00㎡ 중 130.00㎡",1168221,,,,
6YT83269,202403,건물,상가,배우자,"대전광역시 유성구 봉명동 대지 1,472.00㎡ 중 368.00㎡건물 261.00㎡ 중 130.00㎡",1168221,1288830,0,120609,가액변동
USR7059P,202008,건물,아파트,배우자,서울특별시 강남구 도곡동  삼호아파트 건물 117.57㎡,1168000,,,,
06X3845L,201903,건물,아파트,모,서울특별시 용산구 이촌동 장미맨숀 건물 196.71㎡,1168000,1104000,64000,0,가액변동
BN49469V,202003,건물,아파트,본인,서울특별시 영등포구 여의도동 장미아파트 건물 158.48㎡,1168000,984000,184000,,공시가격 상승
9UW75767,201803,건물,아파트,본인,서울특별시 서초구 반포동 신반포3지구아파트 건물 132.94㎡,1168000,1056000,112000,0,가액변동
USR7059P,202103,건물,아파트,배우자,서울특별시 강남구 도곡동  삼호아파트 건물 117.57㎡,1168000,1168000,0,0,
CDL93608,201608,예금,,배우자,"KB생명보험 231,000, 국민은행 711,324, 하나은행 607, 삼성생명보험
200,000, 신한은행 24,861",1167792,,,,
06L2365K,202003,예금,,배우자,"(주)KEB하나은행 143,850(3,195 증가), 동양생명보험 239,536, 미래에셋대우(주) 250,426(18,899 증가), 삼성생
 명보험 145,600(4,080 증가), 삼성화재해상보험 1,250(240 증가), 신한생명보험 25,570(3,251 증가), 신한은행 16,096(13,150 증가), 중소기업은행 13,604(488 증가), 푸
 르덴셜생명보험 330,868(32,890 증가)",1166800,1090607,186193,110000,
DAN6731C,201903,건물,기타,장녀,서울특별시 양천구 목동 목동신시가지아파트 대지 387.38㎡ 중 193.69㎡건물 304.12㎡ 중 152.06㎡,1166755,1099739,67016,0,가액변동
CAA7713A,202203, 토지,대지,본인,경상남도 양산시 신기동 644-9번지 927.70㎡,1166118,1110457,55661,0,가액변동
2WQ6656P,201703,토지,잡종지,본인,"경상남도 양산시 하북면 용연리 6762번지 29,818.00㎡",1165883,1142029,23854,0,가액변동
N4R2421C,202303,토지,대지,배우자,서울특별시 송파구 잠실동 196-17번지 273.70㎡ 중82.10㎡,1165820,1075510,90310,0,공시가격 변동
EMC8812P,202103,예금,,본인,"(주)KEB하나은행 31, 농협중앙회 9,861(9,861 증가),대구은행 821,511(373,244 감소), 동양생명보험 4,800, 미래에셋대우(주) 179,363(175,148 증가), 삼성생명보 험 33,660(2,380 증가), 새마을금고 48,012, 푸르덴셜생명보험 67,698(2,349 증가)",1164936,1348442,945938,1129444,생활비 지출
CAA7713A,202403,토지,대지,본인,경상남도 양산시 신기동 644-9번지 927.70㎡,1162408,1231057,0,68649,공시지가 하락
FPX1564S,201603,토지,과수원,배우자,"경상남도 창원시 성산구 반송동 246-1번지 8,668.00㎡",1162378,1021957,140421,0,가액변동
B7R2742J,202103,예금,,배우자,"DB생명보험(주) 25,200, 교보생명보험 341,000(18,240 증가), 국민은행 613,061(16,765 증가), 신한생명보험 1,104, 씨티은행 158,363(37,721 증가), 오렌지라이프생명보험 주식회사 23,587(109 증가)",1162315,1089480,507102,434267,
ZDP5704Q,202303,건물,아파트,본인,서울특별시 동작구 상도동 e편한세상상도노빌리티 건물84.97㎡,1162000,1017000,145000,0,가액변동
ZDP5704Q,202203, 건물,복합건물(주택+상가),본인,경기도 성남시 분당구 야탑동 대지 232.10㎡ 건물433.49㎡,1161332,1073520,87812,0,가액변동
ZL32287Z,202003,채권,,본인,사인간채권,1160684,1160684,,,변동없음
ZL32287Z,201903,채권,,본인,사인간채권 증가,1160684,1120684,40000,0,임대보증금
D4L60530,202203, 건물,아파트,본인,서울특별시 서초구 서초동 아크로비스타 건물 164.21㎡중 82.10㎡,1160000,1160000,0,0,변동 없음
D4L60530,202408,건물,아파트,본인,"서울특별시 서초구 서초동 아크로비스타 건물 164.21㎡ 중
82.10㎡",1160000,,,,
D4L60530,202408,건물,아파트,배우자,서울특별시 서초구 서초동 아크로비스타 건물 164.21㎡ 중 82.10㎡,1160000,,,,
