의원ID,의원명,신고연도,신고월,자산구분,관계,종류,상세내역,종전가액,증가액,감소액,현재가액,변동사유
WVU2479T,이상헌,2024,8,채무,배우자,금융채무,(주)KEB하나은행,2919,0,2917,2,
WVU2479T,이상헌,2024,8,채무,배우자,금융채무,우체국,12000,0,0,12000,
WVU2479T,이상헌,2024,8,채무,배우자,금융채무,주식회사 카카오뱅크,0,1949,0,1949,
WVU2479T,이상헌,2024,8,고지거부및 등록제외사항,장남,고지거부,고지거부,0,0,0,0,독립생계유지
8KF7223D,이성만,2024,8,건물,본인,사무실(전세(임차)권),인천광역시 부평구 부평동 오크빌딩 건물 152.06㎡,10000,0,0,10000,변동 없음
8KF7223D,이성만,2024,8,건물,본인,아파트(전세(임차)권),인천광역시 부평구 십정동 더샵부평센트럴시티 건물 84.16㎡,450000,0,0,450000,변동 없음
8KF7223D,이성만,2024,8,건물,배우자,아파트,인천광역시 부평구 산곡동 산곡2차현대아파트 건물 106.05㎡,195000,0,0,195000,변동 없음
8KF7223D,이성만,2024,8,건물,배우자,오피스텔,인천광역시 연수구 송도동 롯데캐슬 캠퍼스타운 대지 10.46㎡ 건물 28.08㎡,126000,0,0,126000,변동 없음
8KF7223D,이성만,2024,8,건물,배우자,다가구주택(전세(임차)권),"강원특별자치도 춘천시 효자동 계명빌딩 대지 368.00㎡ 건물 762.46㎡ (대지 368.00㎡ 증가, 건물 762.46㎡ 증가)",0,2000,0,2000,임차보증금
8KF7223D,이성만,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,"2018년식 뉴 SM5 배기량(2,000cc)",10540,0,1970,8570,감가상각으로 가액 변동
8KF7223D,이성만,2024,8,예금,본인,,국민은행,3,0,0,3,"맞벌이 소득, 임대보증금 증가 및 생활비 지출"
8KF7223D,이성만,2024,8,예금,본인,,농협은행,4834,0,1140,3694,"맞벌이 소득, 임대보증금 증가 및 생활비 지출"
8KF7223D,이성만,2024,8,예금,본인,,새마을금고중앙회,96173,8373,0,104546,"맞벌이 소득, 임대보증금 증가 및 생활비 지출"
8KF7223D,이성만,2024,8,예금,본인,,신용협동조합중앙회,51,0,0,51,"맞벌이 소득, 임대보증금 증가 및 생활비 지출"
8KF7223D,이성만,2024,8,예금,본인,,악사(AXA)손해보험,738,88,0,826,"맞벌이 소득, 임대보증금 증가 및 생활비 지출"
8KF7223D,이성만,2024,8,예금,본인,,우리은행,1,0,0,1,"맞벌이 소득, 임대보증금 증가 및 생활비 지출"
8KF7223D,이성만,2024,8,예금,배우자,,KB증권,459,80,0,539,
8KF7223D,이성만,2024,8,예금,배우자,,농협은행,5594,37962,0,43556,
8KF7223D,이성만,2024,8,예금,배우자,,라이나생명보험,4774,219,0,4993,
8KF7223D,이성만,2024,8,예금,배우자,,메리츠화재해상보험(보험),23443,1138,0,24581,
8KF7223D,이성만,2024,8,예금,배우자,,메트라이프생명보험,11658,0,6060,5598,
8KF7223D,이성만,2024,8,예금,배우자,,삼성생명보험,2466,0,0,2466,
8KF7223D,이성만,2024,8,예금,배우자,,삼성화재해상보험,2020,100,0,2120,
8KF7223D,이성만,2024,8,예금,배우자,,새마을금고중앙회,65285,0,38802,26483,
8KF7223D,이성만,2024,8,예금,배우자,,신한라이프생명보험,23839,667,0,24506,
8KF7223D,이성만,2024,8,예금,배우자,,신한은행,46500,4000,0,50500,
8KF7223D,이성만,2024,8,예금,배우자,,주식회사 카카오뱅크,4,0,0,4,
8KF7223D,이성만,2024,8,예금,배우자,,푸본현대생명보험주식회사,11999,0,0,11999,
8KF7223D,이성만,2024,8,예금,배우자,,하나손해보험(주),17,85,0,102,
8KF7223D,이성만,2024,8,예금,배우자,,한국교직원공제회,154385,10467,0,164852,
8KF7223D,이성만,2024,8,예금,장남,,농협은행,337,0,5,332,
8KF7223D,이성만,2024,8,예금,장남,,중소기업은행,13,0,0,13,
8KF7223D,이성만,2024,8,예금,차남,,(주)KEB하나은행,0,24,0,24,
8KF7223D,이성만,2024,8,예금,차남,,신한은행,2,0,0,2,
8KF7223D,이성만,2024,8,예금,차남,,중소기업은행,1,0,0,1,
8KF7223D,이성만,2024,8,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,신한은행,8023,0,8023,0,임기만료에 따른 회계 정산
8KF7223D,이성만,2024,8,증권,배우자,상장주식,현대건설 158주,5514,0,135,5379,주가 변동
8KF7223D,이성만,2024,8,채무,배우자,금융채무,공무원연금공단,5282,0,0,5282,변동 없음
8KF7223D,이성만,2024,8,채무,배우자,건물임대채무,인천광역시 연수구 송도동 롯데캐슬 캠퍼스타운 임대보증금 증가,260282,10000,5000,265282,임대보증금 증가
8KF7223D,이성만,2024,8,채무,배우자,건물임대채무,인천광역시 부평구 산곡동 산곡2차현대아파트 임대보증금,250000,0,0,250000,변동 없음
D4L60530,이수진,2024,8,건물,본인,아파트,서울특별시 서초구 서초동 아크로비스타 건물 164.21㎡ 중 82.10㎡,1160000,0,0,1160000,
D4L60530,이수진,2024,8,건물,본인,사무실(전세(임차)권),서울특별시 동작구 사당동 2층 건물 122.20㎡,20000,0,0,20000,
D4L60530,이수진,2024,8,건물,본인,아파트(전세(임차)권),서울특별시 동작구 사당동 신동아아파트 건물 0.00㎡ (건물 59.89㎡ 감소),100000,0,100000,0,계약 만료
D4L60530,이수진,2024,8,건물,본인,사무실(전세(임차)권),서울특별시 동작구 사당동 3층 건물 116.50㎡ (건물 116.50㎡ 증가),0,10000,0,10000,신규 계약
D4L60530,이수진,2024,8,건물,배우자,아파트,서울특별시 서초구 서초동 아크로비스타 건물 164.21㎡ 중 82.10㎡,1160000,0,0,1160000,
D4L60530,이수진,2024,8,건물,장남,다가구주택(전세(임차)권),서울특별시 서대문구 대현동 건물 25.96㎡,50000,0,0,50000,
D4L60530,이수진,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,2023년식 테슬라S 배기량(0cc),129990,0,0,129990,
D4L60530,이수진,2024,8,예금,본인,,(주)KEB하나은행,30400,0,0,30400,생활비 지출 및 주식 매입 등
D4L60530,이수진,2024,8,예금,본인,,농협은행,887,0,887,0,생활비 지출 및 주식 매입 등
D4L60530,이수진,2024,8,예금,본인,,메리츠화재해상보험(보험),5389,378,0,5767,생활비 지출 및 주식 매입 등
D4L60530,이수진,2024,8,예금,본인,,미래에셋생명보험,10372,328,0,10700,생활비 지출 및 주식 매입 등
D4L60530,이수진,2024,8,예금,본인,,새마을금고중앙회,2101,0,2100,1,생활비 지출 및 주식 매입 등
D4L60530,이수진,2024,8,예금,본인,,신용협동조합중앙회,53,3,0,56,생활비 지출 및 주식 매입 등
D4L60530,이수진,2024,8,예금,본인,,신한은행,43608,121207,0,164815,생활비 지출 및 주식 매입 등
D4L60530,이수진,2024,8,예금,배우자,,(주)KEB하나은행,41747,0,4959,36788,
D4L60530,이수진,2024,8,예금,배우자,,미래에셋증권,701339,0,262448,438891,
D4L60530,이수진,2024,8,예금,배우자,,삼성생명보험,196536,25860,0,222396,
D4L60530,이수진,2024,8,예금,배우자,,신한은행,3300,0,2770,530,
D4L60530,이수진,2024,8,예금,배우자,,키움증권,55009,77111,0,132120,
D4L60530,이수진,2024,8,예금,배우자,,토스뱅크(주),353,3,0,356,
D4L60530,이수진,2024,8,예금,장남,,(주)KEB하나은행,14620,1000,0,15620,
D4L60530,이수진,2024,8,예금,장남,,국민은행,15,0,0,15,
D4L60530,이수진,2024,8,예금,장남,,신한은행,5724,422,0,6146,
D4L60530,이수진,2024,8,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,농협은행,150866,0,150866,0,임기 만료
D4L60530,이수진,2024,8,증권,배우자,상장주식,"NOVONORDISKA/SADR-EACHCNVINTO1CLA 0주(90주 감소), REALTYINCOMECORP 0주(710주 감소), TELADOCHEALTHINC 0주(1,810주 감소), TESLAINC 800주(340주 증가), 삼성전자 2,363주(2,363주 증가)",262242,221942,114863,369321,매매 및 평가액 변동
D4L60530,이수진,2024,8,채권,배우자,,사인간채권,50000,0,0,50000,
D4L60530,이수진,2024,8,채무,배우자,금융채무,(주)KEB하나은행,0,16078,0,16078,생활비 지출 등
D4L60530,이수진,2024,8,채무,배우자,금융채무,롯데캐피탈,17982,0,1487,16495,생활비 지출 등
D4L60530,이수진,2024,8,채무,배우자,금융채무,미래에셋증권,0,313,0,313,생활비 지출 등
D4L60530,이수진,2024,8,채무,장남,,사인간채무,50000,0,0,50000,
D4L60530,이수진,2024,8,회원권,배우자,헬스,포시즌스호텔 서울 클럽,120000,0,0,120000,
5UN9725L,이용,2024,8,건물,본인,아파트,경기도 하남시 신장동 하남두산위브파크 건물 153.67㎡,665000,635000,0,1300000,매입잔금 처리
5UN9725L,이용,2024,8,건물,본인,아파트(전세(임차)권),서울특별시 송파구 신천동 파크리오 건물 0.00㎡ (건물 144.77㎡ 감소),1000000,0,1000000,0,전세계약 만료
5UN9725L,이용,2024,8,건물,본인,근린생활시설(전세(임차)권),경기도 하남시 신장동 2층 건물 0.00㎡ (건물 146.67㎡ 감소),50000,0,50000,0,국회의원 임기종료에 따른 계약해지
5UN9725L,이용,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2016년식 쏘렌토 배기량(1,995cc)",12630,0,910,11720,가액변동
5UN9725L,이용,2024,8,예금,본인,,(주)KEB하나은행,2,0,0,2,급여저축
5UN9725L,이용,2024,8,예금,본인,,국민은행,9272,736,0,10008,급여저축
5UN9725L,이용,2024,8,예금,본인,,농협은행,35,426,0,461,급여저축
5UN9725L,이용,2024,8,예금,본인,,라이나생명보험,4028,213,0,4241,급여저축
5UN9725L,이용,2024,8,예금,본인,,메리츠화재해상보험(보험),2875,293,0,3168,급여저축
5UN9725L,이용,2024,8,예금,본인,,삼성증권,815,2,0,817,급여저축
5UN9725L,이용,2024,8,예금,본인,,신용협동조합중앙회,0,1000,0,1000,급여저축
5UN9725L,이용,2024,8,예금,본인,,한화손해보험,15803,590,0,16393,급여저축
5UN9725L,이용,2024,8,예금,본인,,현대해상화재보험,2782,121,0,2903,급여저축
5UN9725L,이용,2024,8,예금,배우자,,(주)KB손해보험,1657,1038,0,2695,
5UN9725L,이용,2024,8,예금,배우자,,DB손해보험(주),2600,250,0,2850,
5UN9725L,이용,2024,8,예금,배우자,,교보생명보험,8499,817,0,9316,
5UN9725L,이용,2024,8,예금,배우자,,국민은행,7488,213,0,7701,
5UN9725L,이용,2024,8,예금,배우자,,라이나생명보험,190,0,190,0,
5UN9725L,이용,2024,8,예금,배우자,,메리츠화재해상보험(보험),3181,397,0,3578,
5UN9725L,이용,2024,8,예금,배우자,,수협은행,1047,538,0,1585,
5UN9725L,이용,2024,8,예금,배우자,,현대해상화재보험,58498,1693,0,60191,
5UN9725L,이용,2024,8,예금,부,,(주)KEB하나은행,5,0,0,5,
5UN9725L,이용,2024,8,예금,부,,농협은행,4539,4773,0,9312,
5UN9725L,이용,2024,8,예금,부,,우체국,414,287,0,701,
5UN9725L,이용,2024,8,예금,부,,전북은행,1,0,0,1,
5UN9725L,이용,2024,8,예금,부,,현대해상화재보험,2935,149,0,3084,
5UN9725L,이용,2024,8,예금,장녀,,국민은행,8252,500,0,8752,
5UN9725L,이용,2024,8,예금,장녀,,수협은행,7209,0,309,6900,
5UN9725L,이용,2024,8,예금,차녀,,국민은행,8827,500,0,9327,
5UN9725L,이용,2024,8,예금,차녀,,수협은행,7209,0,399,6810,
5UN9725L,이용,2024,8,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,농협은행,63154,0,36721,26433,정치자금 지출증가
5UN9725L,이용,2024,8,채권,본인,,사인간채권,30000,0,0,30000,변동없음
5UN9725L,이용,2024,8,채무,본인,,사인간채무 감소,350000,0,350000,0,채무변제
5UN9725L,이용,2024,8,채무,본인,금융채무,국민은행,462248,0,19925,442323,급여저축
GKD32201,이용빈,2024,8,토지,본인,대지,광주광역시 광산구 흑석동 677번지 393.80㎡,387539,27132,0,414671,가액 변동
GKD32201,이용빈,2024,8,토지,배우자,전,광주광역시 광산구 선암동 431번지 23.00㎡,6000,0,0,6000,
GKD32201,이용빈,2024,8,건물,배우자,다세대주택(전세(임차)권),광주광역시 광산구 선암동 건물 115.00㎡,10000,0,0,10000,
GKD32201,이용빈,2024,8,건물,배우자,창고,"광주광역시 광산구 선암동 - 대지 1,418.00㎡ 건물 18.00㎡",542340,0,0,542340,
GKD32201,이용빈,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2017년식 니로하이브리드 배기량(1,580cc)",8950,0,250,8700,가액 변동
GKD32201,이용빈,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2016년식 카니발 배기량(2,199cc) 감소",10580,0,10580,0,소유권 이전
GKD32201,이용빈,2024,8,예금,본인,,DB생명보험(주),18000,0,18000,0,변동
GKD32201,이용빈,2024,8,예금,본인,,KB라이프생명보험,93524,0,2340,91184,변동
GKD32201,이용빈,2024,8,예금,본인,,광주은행,61,0,0,61,변동
GKD32201,이용빈,2024,8,예금,본인,,농협중앙회,28305,18613,0,46918,변동
GKD32201,이용빈,2024,8,예금,본인,,미래에셋생명보험,27,0,0,27,변동
GKD32201,이용빈,2024,8,예금,본인,,삼성생명보험,20770,670,0,21440,변동
GKD32201,이용빈,2024,8,예금,본인,,새마을금고중앙회,829,14,0,843,변동
GKD32201,이용빈,2024,8,예금,본인,,신한은행,10,0,0,10,변동
GKD32201,이용빈,2024,8,예금,본인,,신한투자증권,43684,0,36127,7557,변동
GKD32201,이용빈,2024,8,예금,본인,,씨티은행,802,0,0,802,변동
GKD32201,이용빈,2024,8,예금,본인,,주식회사 아이엠라이프생명보험,19500,750,0,20250,변동
GKD32201,이용빈,2024,8,예금,본인,,키움증권,3,0,0,3,변동
GKD32201,이용빈,2024,8,예금,본인,,흥국화재해상보험(주),25842,1165,0,27007,변동
GKD32201,이용빈,2024,8,예금,배우자,,(주)KB손해보험,975,125,0,1100,
GKD32201,이용빈,2024,8,예금,배우자,,교보생명보험,2579,77,0,2656,
GKD32201,이용빈,2024,8,예금,배우자,,농협손해보험,4300,300,0,4600,
GKD32201,이용빈,2024,8,예금,배우자,,농협중앙회,18189,0,113,18076,
GKD32201,이용빈,2024,8,예금,배우자,,메트라이프생명보험,9173,0,9173,0,
GKD32201,이용빈,2024,8,예금,배우자,,미래에셋증권,1,0,0,1,
GKD32201,이용빈,2024,8,예금,배우자,,삼성생명보험,61104,0,0,61104,
GKD32201,이용빈,2024,8,예금,배우자,,새마을금고중앙회,167,5,0,172,
GKD32201,이용빈,2024,8,예금,배우자,,신용협동조합중앙회,153,0,52,101,
GKD32201,이용빈,2024,8,예금,배우자,,신한라이프생명보험,85004,0,66150,18854,
GKD32201,이용빈,2024,8,예금,배우자,,신한은행,478,8756,0,9234,
GKD32201,이용빈,2024,8,예금,배우자,,주식회사 아이엠라이프생명보험,19500,750,0,20250,
GKD32201,이용빈,2024,8,예금,배우자,,하나증권,21,9,0,30,
GKD32201,이용빈,2024,8,예금,배우자,,현대해상화재보험,2820,122,0,2942,
GKD32201,이용빈,2024,8,예금,부,,(주)KEB하나은행,15,0,0,15,
GKD32201,이용빈,2024,8,예금,부,,국민은행,54,0,54,0,
GKD32201,이용빈,2024,8,예금,부,,농협중앙회,1012,0,475,537,
GKD32201,이용빈,2024,8,예금,부,,스탠다드차타드은행,14,0,0,14,
GKD32201,이용빈,2024,8,예금,부,,신한은행,721,0,163,558,
GKD32201,이용빈,2024,8,예금,부,,우리은행,94,0,0,94,
GKD32201,이용빈,2024,8,예금,부,,한화손해보험,150,0,0,150,
GKD32201,이용빈,2024,8,예금,장남,,(주)KB손해보험,950,100,0,1050,
GKD32201,이용빈,2024,8,예금,장남,,KB라이프생명보험,11248,0,0,11248,
GKD32201,이용빈,2024,8,예금,장남,,KB저축은행,2,0,0,2,
GKD32201,이용빈,2024,8,예금,장남,,KB증권,10,0,0,10,
GKD32201,이용빈,2024,8,예금,장남,,스탠다드차타드은행,101,0,0,101,
GKD32201,이용빈,2024,8,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,농협은행,12272,0,10994,1278,변동
GKD32201,이용빈,2024,8,증권,본인,상장주식,"이노비즈테크놀로지스 27,624주(27,624주 증가)",0,40934,0,40934,가액 변동
GKD32201,이용빈,2024,8,증권,배우자,상장주식,삼양사 6주,231,300,231,300,
GKD32201,이용빈,2024,8,채권,본인,,국민은행,462248,0,19925,442323,정치자금 차입금
GKD32201,이용빈,2024,8,채무,본인,금융채무,농협중앙회,37383,53003,0,90386,변동
GKD32201,이용빈,2024,8,채무,배우자,금융채무,농협중앙회,69956,0,0,69956,
GKD32201,이용빈,2024,8,채무,장남,금융채무,KB라이프생명보험,9428,789,0,10217,변동
GKD32201,이용빈,2024,8,채무,장남,금융채무,상호저축은행중앙회,48452,0,38626,9826,변동
GKD32201,이용빈,2024,8,고지거부및 등록제외사항,장녀,고지거부,고지거부,0,0,0,0,독립생계유지
G7512472,이용우,2024,8,건물,본인,아파트,서울특별시 강남구 논현동 동양파라곤 건물 160.33㎡ (건물 54.00㎡ 증가),2132000,84000,0,2216000,"공시가격 증가, 건물면적 오기정정"
